,Private car_P1_workday,Private car_P2_workday,Private car_P3_workday,Taxi_P1_workday,Taxi_P2_workday,Taxi_P3_workday,Official car_P1_workday,Official car_P2_workday,Official car_P3_workday,Rental car_P1_workday,Rental car_P2_workday,Rental car_P3_workday,Bus_P1_workday,Bus_P2_workday,Bus_P3_workday,SPV_P1_workday,SPV_P2_workday,SPV_P3_workday,Private car_P1_weekend & holiday,Private car_P2_weekend & holiday,Private car_P3_weekend & holiday,Taxi_P1_weekend & holiday,Taxi_P2_weekend & holiday,Taxi_P3_weekend & holiday,Official car_P1_weekend & holiday,Official car_P2_weekend & holiday,Official car_P3_weekend & holiday,Rental car_P1_weekend & holiday,Rental car_P2_weekend & holiday,Rental car_P3_weekend & holiday,Bus_P1_weekend & holiday,Bus_P2_weekend & holiday,Bus_P3_weekend & holiday,SPV_P1_weekend & holiday,SPV_P2_weekend & holiday,SPV_P3_weekend & holiday 
69,1640.298947289707,2742.596497325415,1865.0684612269267,104.43959551372312,747.6213151927699,507.30154315991837,273.36952431016596,1041.164952210687,1624.947951902894,84.60556758008897,294.0749194732009,1310.412325686442,2644.9181036557716,4105.546066271875,8190.671768495982,199.81895608671687,1956.7706663913452,1070.8546162512396,1946.6878061319449,3515.4711899669355,1865.7305858614234,113.43286895006895,999.1157831698656,573.3978765755892,324.49476096129024,1398.9463656451553,2124.64900832014,116.41423535346985,429.64661960303783,1599.1833207892876,2786.9895817935467,3861.862650911013,5936.257856369019,203.64755477598715,2288.013842719379,1341.5565355181693
70,1605.0466489765988,2645.9670037068613,1941.1063938124098,101.67803725735708,715.4114865233952,505.7443726604635,267.4504139361488,1003.417782976151,1643.2717420015758,82.98889652724293,289.4365096635682,1285.6977040414104,2580.927609274474,4017.205539170878,8178.269866210493,197.42272723141042,1985.0097610487612,1097.5193176841321,1917.28458978733,3388.473668812353,1934.0740802469043,111.3664712831378,968.0665697604418,592.9896156936884,318.194074175339,1368.6356103923172,2118.647650705146,114.83160926401615,424.12397165596485,1605.5668021130064,2724.236207559705,3859.148656050364,6632.869382540385,200.9543868809085,2328.0621565735173,1355.5927216172217
71,1568.3484932011584,2560.024314809609,2059.092713335092,99.64706141163002,689.3665382272818,547.2096854014831,262.20531341085626,982.1885632391117,1679.576179296449,81.24003635228358,283.3310855411913,1296.74399888231,2532.329745448589,4133.2995937542255,8717.972605579278,195.6263309081847,2064.4107387277345,1136.6625700279749,1879.503930521514,3278.1199877943973,2070.466166384329,108.40348836034536,947.4659349173307,598.271945014596,311.84631060717606,1329.4263906087726,2206.0176285220855,112.39074932038784,415.2864232212305,1640.8996418006718,2676.5905306488276,3940.096176187197,7478.420877138774,201.72218830136117,2410.1763464168544,1422.4176387548446
72,1535.2196001850828,2478.2802702022736,2163.160272532186,96.70873429423028,655.412400257181,567.2085505290465,257.45644945642056,953.625031981222,1716.6581733454098,79.8066391079602,274.8896313365453,1296.0971453269776,2478.096624470711,4080.728459559042,10080.051237110387,186.12654012590647,2091.4533691152787,1134.2851256378801,1835.7975410394251,3185.3439111075186,2254.5331228845416,106.6057044789195,924.8645850419998,648.2262287884951,306.4655513679793,1294.0131401922554,2211.745358796286,110.07781465351582,403.23309387266636,1617.6084553606806,2681.2060749083757,3946.578925947348,8632.378644625345,201.87831532207784,2459.1968226309455,1445.2858547925948
73,1495.2109345352414,2400.103564331609,2216.4195984410776,93.99279574778947,629.5435102751309,569.6435755599629,253.0416849311082,925.2481696232588,1709.6609513625697,77.73092842660844,266.2719536592354,1248.5469997225837,2424.040538846889,4102.637306052965,10850.125387947215,185.38192254995758,2106.4445994749826,1130.350108196622,1795.136459695536,3078.807731820426,2336.7787781827747,103.12644862383604,904.4707981646061,660.4456471949816,301.11829279271865,1256.9424178544432,2208.13952018631,109.15512737631798,395.3475300222635,1565.6259227501848,2567.4546140879393,4073.3564778367677,9272.547915140787,200.9170122369891,2483.2382185261285,1414.8787750879924
74,1461.522705324734,2335.1527835145553,2356.897765471796,92.00509871542454,606.9422304637053,596.5525620633906,249.0713786673796,898.4295690621276,1718.8753354993473,75.16514097306539,258.42270703449117,1258.4855536721423,2363.261776593041,4176.433493619954,13560.426833185733,183.8936663501642,2209.2212767138376,1145.3307598367915,1758.2849097125113,2988.2573797089667,2463.710183756858,101.17786306887865,878.85565122962,716.2215146571398,295.982656671684,1215.3154662046582,2255.4738490165523,107.47626733779907,392.63697078824043,1541.8359987246492,2573.5682107396424,4140.140760759512,11282.62235546112,203.86113511768636,2557.747868299567,1457.2299863179524
75,1429.2357577323185,2266.139746972689,2426.8404753183645,89.92000574821776,581.8455918275497,578.7440569725903,243.23582709047625,873.4687000532832,1715.1688139674982,73.42467081834647,249.73885492003046,1227.2353201899111,2307.405175484837,4249.759460715069,14999.112942121696,180.72971436259422,2248.1746278518985,1166.5507212415919,1719.7543296140811,2905.997621586702,2580.9458716981703,97.45928630977869,858.9869828522205,718.4720210582018,290.95234206227565,1184.590689400211,2182.26120940658,106.60884636640549,389.85911533236504,1563.9555137462912,2525.5646054930985,4042.892059425513,11547.21708726883,196.02981967476663,2609.1679101984532,1398.1843329449496
76,1389.6881264664405,2198.3474346405137,2446.978607458857,87.36556920002808,558.4318402958187,560.0381434939125,239.42600039920816,848.326734317241,1659.1964305387949,70.80904850922525,239.33040300524317,1215.2575488399827,2244.9533634776267,4124.727813690337,15621.24533777932,178.55870281715286,2209.70894135002,1134.632181876459,1680.4988436212025,2831.383800713501,2632.7764641665512,93.38522214442492,831.3738133013248,722.213013485074,286.16352696625495,1151.6061639804393,2134.64666949523,105.24999329447746,380.08527916669846,1603.4543696574865,2449.793220397085,3895.353514055411,12732.52252817154,192.19094016400632,2612.0215014538003,1388.5285785277686
77,1356.8056120670715,2144.4394729644473,2541.014774007586,84.14220623401079,531.7620556740599,552.5543385093862,234.2598978272873,828.4758035072663,1623.513245731747,69.31402995928444,237.1767169261312,1196.650325683256,2189.4623489320124,4404.787078121089,18505.59017733778,179.3190370487896,2313.3759192334633,1138.5066089999625,1645.9982699250063,2751.9162548726113,2753.190880941659,89.08102060109377,815.6940919309855,718.0411449074745,280.2852646043708,1124.7851206827909,2166.9433243156723,103.21191072463989,363.7634541988373,1630.879417570432,2393.7891243360937,4166.63507348299,14681.79006242752,188.26916026321706,2582.272188522501,1378.4938110192618
78,1318.7741123231585,2098.9332684301253,2582.5837664938335,81.79459667070346,507.9695349775932,523.1854786114259,228.6923138801778,809.5968971001265,1598.1738477161177,68.38242141242054,229.25347015315836,1153.973108724437,2127.896289239673,4632.077250048664,20408.98782476196,176.88551033211476,2323.18598957247,1128.8244137627737,1600.8134609219812,2695.472033660393,2923.6555075122014,85.38940820842981,798.6448475271463,697.8788134455681,274.3247125278722,1102.8612904231995,2151.002599446103,100.01999998092651,352.38149133324623,1653.7670861800511,2335.780301298946,4243.891867220402,16120.77924823761,184.76765667644796,2607.4251594325733,1359.7573502143225
79,1279.3808135581348,2039.724763520984,2584.0726545570474,79.56461790881373,490.79323237118393,481.58620848438954,224.17867938575665,780.052813130967,1546.4723494027342,67.46868086352266,221.67617239383137,1103.5780663393214,2052.238963953819,4486.004594919953,19584.35403006411,175.49932178168584,2322.5710296929346,1105.8604083502962,1558.9239950420838,2626.054899885785,2988.2218022468787,83.6019971743226,780.9511333703995,658.6248986124992,266.95272290516004,1083.972392199561,2116.0739660145096,97.78557984530926,344.99270448088646,1629.6263189435003,2246.5863159783185,4178.00882512331,16067.2183842659,182.81838085500058,2651.5927786609363,1263.8410222212474
80,1253.17275602633,2019.657443193117,2674.57520931905,77.28041306815363,474.30516478757966,470.62101541865957,220.85285945721895,761.8038438212577,1530.8308366233396,65.62077861160718,214.98073049756613,1063.1360760360506,2014.2690060819484,4804.361740545228,21744.33127366097,174.69400353449763,2382.803546075614,1102.487853597253,1517.122621638316,2568.3143928791396,3105.650205544938,81.79209242016077,756.2805326879025,630.828436255455,262.2313804706743,1060.435137329623,2134.2317271512,96.4216820448637,334.8761251270771,1637.4191007137297,2214.649811487645,4642.3319212595625,19635.171492815018,187.53970900920686,2708.2531798435807,1158.954868475596
81,1221.2711796397723,1993.539018394275,2677.976674966198,74.60613200745799,458.64691704579377,451.0550482056358,214.96959455254648,749.4919395940659,1499.2166648825269,63.8414271983572,203.97986580756577,1002.5936445478688,1998.421003409753,5191.841647667753,24465.635945854763,172.9148764920957,2455.0175366927565,1111.6931693316537,1476.2072252273442,2479.29360121442,3088.811942986955,79.8651412203908,735.4725303947926,608.6000466346741,256.0818150210689,1026.435352800414,2139.0843884628266,94.70713541656733,326.4950419962406,1598.2390629172323,2223.824475031346,4805.5421043634415,21420.677502393723,193.43315012005624,2771.265607543998,1113.978789548079
82,1185.4932199122538,1982.4898048067146,2637.3830107809918,72.12648790397428,439.5980685901913,426.36111613837153,208.36506601224755,731.6097903704892,1455.1240472985294,61.93398382396183,197.50036637539213,951.9998655727868,2002.4517522250005,5280.216956629333,23858.76503763777,174.0884887019793,2490.6347757211524,1114.1424941995958,1437.5249999627354,2398.5234351675026,3011.639242869923,77.86512816697359,705.9107563197613,572.33929002285,250.38602096024263,992.9447504598647,2059.049973813817,91.4803188573569,315.55720642209053,1542.366193783283,2269.016089539975,4916.662247478962,22682.40849363804,193.71829777208623,2738.140812872065,1082.3615400592485
83,1163.4608379996268,2001.9655761718939,2593.1400799641106,69.43725928799672,423.83461522581905,431.09105093912643,205.07908947691732,726.2682920605735,1408.934550770511,59.887197672812775,193.02288215458395,937.8921834971418,2206.768140597671,5222.516288829008,28971.70562135399,176.32742419423477,2626.33125433726,1079.9391738697564,1406.8791717603685,2344.0528595480137,3004.2038158996,75.50650984793901,681.0196524858475,570.7397066354752,241.19400150510774,977.6663789022713,1990.055993316695,89.72798441164196,311.3409135043621,1506.748742622137,2309.3232945613563,5108.146002113819,25664.54481470585,192.73271977154073,2897.2592090112103,1004.2387378613155
84,1136.2702228626601,1994.709344197648,2505.0558256237796,66.24618693237954,405.6862625323913,403.46148921142924,200.55820188718607,714.6713622439879,1355.4426887725597,57.79903118126094,185.3550637600097,876.3026744091602,2240.4148819431957,5150.572191656878,31510.346487546896,176.0918414524107,2699.4993787894764,1038.8503068938398,1365.3932435750844,2287.9357432830147,2908.673170263786,72.93051510304213,663.9745570123196,540.4719241261482,236.09485892388332,956.0673918245981,1931.7551790680736,88.66250450722873,303.51924884319305,1418.415619921684,2367.9090708978474,5462.418115198612,27651.607551385376,188.34084825960454,2991.7660274597138,1026.9265192747116
85,1111.7533754867156,2020.927856089284,2326.6870410660904,62.45333240113475,389.7175252155373,361.8087095564062,196.84143770194711,698.5232410062331,1283.3744637988088,58.04673806594854,178.52938848923554,809.8573252288231,2354.118688048181,5133.820989940542,31507.57690754804,173.68469170946062,2720.92282884086,992.8677774472671,1332.6506168901801,2209.6610778925633,2616.0264365387147,71.15769601613283,646.9697854369879,490.27769404649734,233.8484450274021,923.313106732443,1820.1424044774224,84.37676062993705,285.9201636314392,1305.6497337440649,2482.012404907495,5764.724347333114,28133.45266847751,187.80942525712308,3066.7237008603547,931.5793614089489
86,1101.580752968687,2102.204336107474,2425.2596305517663,58.435145051641896,377.5863841814977,342.0251220789823,194.6294241247514,710.0550378138256,1292.12800890246,56.470342527228325,175.42884249633008,779.7580240206736,2492.2712005244807,5552.6429483280945,33283.52957215191,174.6681248747941,2865.815343143683,1001.3599936210746,1301.0797744154813,2200.9769501538635,2619.359688010036,68.22454255074263,626.3523391634226,483.4910224080086,230.39100689250336,917.2711412180215,1758.3802742169548,83.65832697413862,283.11808639764786,1256.6610715905824,2669.914873767644,6641.0680076777935,31146.92009096286,194.05240901060557,3262.0201480066244,992.7010913193226
87,1087.1282561637129,2167.6814844771507,2465.2639962791623,56.86146875809539,360.4559245694316,341.16278421878815,191.71302858358376,703.1321215559024,1270.7402624044712,55.64452623728324,171.5452046490077,736.738479551989,2639.7917677736486,6316.099295894757,34100.46182809191,177.1913218321222,3032.842564983408,987.6221585967323,1271.4240263815852,2139.7169165538317,2458.369262587248,66.41997449100018,599.6948783248663,442.9668793082237,224.1561780242434,892.1087506785989,1696.034236829107,84.5801250692457,278.9298271536827,1198.0945560753344,2841.0365976579487,7359.955257982016,32045.605968117714,192.26641606040454,3473.3696850003516,985.5289592643579
88,1067.4068202503481,2214.72825257622,2504.3380664886076,55.185522972182795,349.59278466371876,337.38324157758194,187.46769371179315,690.4070056809508,1264.1151122247632,53.85313334197483,168.6995849705104,703.2433600633884,2740.18682534079,6684.890437737107,32847.22315302643,178.44046128735397,3124.0408275407653,997.5260557087985,1238.857270185265,2086.99479604528,2345.1324236504424,63.99460627138615,571.6388014033437,437.1911552846432,218.83209185484156,870.8642448410392,1616.829434286182,83.34314650855958,269.44683104753494,1102.9740074992178,2957.761402297765,7652.05297973752,31476.9900714159,193.74358915038562,3712.5156226994313,991.32625340422
89,1078.1293059680809,2378.0808966456866,2657.832890838127,53.88153700801459,340.09222007226765,350.2497714432803,188.8363638224234,709.1374897520537,1300.1604835991607,53.02061700973321,164.59066820560082,670.330056514749,2947.693389827901,7469.51955294293,35492.46834156611,176.31415429837773,3299.912162065715,1004.9213180513093,1220.4092563319832,2088.4867798315054,2405.2875365609925,62.02619995176792,554.2600832507014,430.6213730275631,214.55522661092982,859.4865706682206,1633.6751224106797,81.68572351895273,264.4838224053383,1073.8697419583798,3108.0530966110528,8586.133118142685,34430.09117233753,193.7840605452424,4037.654538541209,1094.719501088063
90,1087.1418279486913,2523.4950116449454,2786.516098794612,51.97820292142305,328.08450564358276,355.7800781076605,191.42761746918006,717.3424139462525,1317.4191436717906,51.88711772063239,162.2730794572469,658.5326373387918,3037.855830545121,7814.7294985620365,36526.96623446606,179.0759744196227,3477.435556940085,997.6486803661693,1196.9784861800454,2070.4569462348913,2481.6754276052116,61.17849846184254,535.9293898269534,403.3874950706959,209.97783418429998,836.9994579598308,1590.6313207453736,79.87620799802244,260.19096994400024,1026.0310554802418,3246.779881237696,9353.636639426153,35599.29237949848,194.95514921841678,4427.17983037151,1087.8596227864425
91,1079.9519134222007,2635.3360257944596,2862.0925808283414,50.202127330682494,314.8329327745419,353.6190365878019,191.87797291136448,719.7950096118518,1292.3872188388398,50.87405960617418,163.25845856793,640.3865028755682,3082.41492625654,8045.197354925852,35399.91729245501,178.59856055396975,3586.5245430160935,987.2934175375735,1167.0367090187847,2062.5772846882437,2464.660116717716,58.19929081201553,522.1782190129161,417.2699933350086,205.04413752688077,817.2483432784677,1548.6550799316415,76.66478138230741,254.2410355359316,924.3228876466553,3358.6445801469185,9358.268097986778,36255.71865141392,191.01473954317626,4689.966929842927,1076.7440011898677
92,1109.9841302114355,2874.739863971812,3107.019031373602,48.547571235082366,304.9200361955798,371.9720909162001,195.20692062708534,746.6677760235176,1381.0286663793254,49.95439845814624,159.51337908307713,620.6917833153498,3295.8665995041374,8947.877541984526,37124.58455201811,180.85842125379676,3900.326410854071,1005.8750215667667,1140.6597601077092,2088.2750700731967,2489.3499598259727,54.60110729932785,510.268838070333,403.9865999519825,202.1160850865951,809.0492227718235,1635.4890824065853,74.82542908610776,249.37598840892315,873.2018121158084,3707.9256621303657,10090.445123066505,38813.73885691166,199.22626234216148,5176.975272086162,1072.2182820240657
93,1132.1713298761158,3065.7946920279633,3337.461027919598,47.36672136864879,301.32738551113647,378.7360250299627,197.97612800754905,778.3432714006102,1421.058456520691,50.11485259590501,155.8854264965563,599.9502042466944,3469.8638487208814,9613.150004973873,36745.9119050621,180.55636255704994,4165.252300040806,983.8850117329395,1119.0203651547847,2099.970694285621,2551.0256014421584,53.15565775334835,493.4186019822955,394.4726884663105,197.3650252713075,804.5977281972766,1640.3995863602806,74.13144851149991,250.25710281729698,879.8433438042799,3896.9839257501067,10501.154807080826,40093.83387339115,206.7613798342412,5574.448972233533,1040.924858848254
94,1151.7323128985117,3213.4842521925198,3437.973076309555,46.43575078655373,292.86538334213424,375.8487091281197,199.62824431183665,797.5804252612659,1453.33307054526,47.86460286057131,155.31923467878138,586.4629322731133,3566.2034225614984,10037.828152579565,34923.58078845079,180.46689606923044,4308.363494606403,990.2030921726516,1101.0574221540655,2082.2907036960023,2568.293894506991,51.922854885458946,477.0896191522479,381.06872406601906,194.68215666396526,801.4433810643852,1628.77816973192,71.78544350387529,242.15722951292992,875.0324175606171,3997.2239524327215,10364.543914069733,37122.99006617069,207.49239253622943,5868.152698946396,1024.7479760249457
95,1204.6637240850332,3491.7722999291323,3775.4321778066146,46.12475690381093,288.1496735203898,412.30359981276774,209.63941448202192,836.367764287782,1532.9304209011264,49.10882274620235,154.09686078140228,592.309052104661,3852.704000490301,10955.509671417465,36874.79245017974,186.53359530586184,4598.924263019273,1007.6329099503432,1094.165079821315,2123.725266956794,2726.033389007548,48.99927093088627,469.61458598822355,413.4144874513149,196.49251618294028,806.3855568550528,1691.5969350840896,70.61888664215803,243.37137097120285,929.157144057254,4430.143402169397,10910.88537127773,40541.06266605854,215.3458487353986,6356.694392859605,1029.8087952931724
96,1229.9691918383853,3672.7001097742236,3916.696716615089,44.94548335265029,279.8703478048697,414.92324718562037,214.22873008068316,859.1356203101063,1545.8308422947664,48.932701253924854,150.80883832284897,608.105801263,4084.5522329889764,10917.523683621259,36584.580329198805,187.00210326946143,4721.276178293517,958.042184953256,1080.5370169020362,2121.3662851102727,2767.1298559859392,47.45712269842625,452.2959633991122,432.13529643416405,189.32246767787245,789.7171559192241,1694.2805523183197,67.70745775848627,220.73733985424042,933.0935976381103,4354.126180976878,10841.440084884565,38855.02418959141,217.0438090674346,6681.712697629548,1100.9995612104735
97,1294.5269288663328,3973.4065939927077,4336.440234757949,44.14254819669507,279.0075167866819,425.5127433646809,221.6043538826079,916.9664682682279,1627.3260362024753,50.81412375464358,159.01350427157047,614.9960686640305,4613.891314455625,12098.356811728578,40393.39792430499,189.69398175622476,4959.232908976323,950.0140151840268,1081.3383829611457,2193.0308133510325,2865.9531475558874,46.13678728044033,441.3948868215084,425.62703600525856,184.99633223248628,804.8180879610279,1765.3968239929527,67.06022506207228,222.16214829683304,974.5329634025693,4692.2509376707185,11589.738835761946,41354.32341444492,226.21647403511065,7117.118658892852,1127.2562605341277
98,1340.9184963382045,4223.281912383562,4582.3687729956355,42.32972986454313,270.3516667880344,436.54614468054336,227.72094020318426,967.0811262545728,1684.8798496364836,52.02578837035055,162.7219534201604,614.0924411311294,4965.295135660273,12910.743087993562,41685.244245931135,191.94533118912668,5197.845712004892,941.5538865876922,1072.9328231084264,2251.9076770485763,2986.488473694026,45.17522291839123,425.9429112970829,419.21633030474186,186.2611404979786,798.0948391905674,1765.9072187393904,69.07399052381516,220.91522538661957,955.1241583898664,4788.146494418632,12146.825120399397,41675.49283063412,222.55580228688973,7587.718392548503,1119.6159252127013
99,1367.7478865734274,4361.031205412192,4696.044622665988,41.44695482877168,263.12171887019366,426.2779464504936,229.5777365594974,999.5861366481057,1713.979792425417,52.15694308636541,161.15433584122044,602.5693768410972,5135.394457775655,13396.011837848344,40730.58727079187,192.8150780854803,5331.32089643515,912.5660298311348,1072.2184426057256,2285.8869980316686,3033.977789585292,45.91475482285023,413.5612328648567,415.21697045862675,180.64344464300183,809.174634491528,1713.2399339725573,67.6721979379654,215.05639699101448,907.9688888068,4961.632286459457,12235.388646076124,40295.58597266674,225.312789601561,7814.219944628618,1135.8831733663878
100,1423.473563645526,4638.225611547368,5007.339311593754,40.63514580916274,254.85853391095543,452.52429236065257,239.58865997898377,1061.24707841056,1817.3796830631761,54.28024927950041,166.28341289645795,619.9392231337952,5593.794567136658,14989.840662076575,44499.661829801305,197.57328061298887,5678.552916094574,919.6073780110389,1076.2888989540852,2375.6171291064547,3295.4789315630987,44.364793196320534,405.07580691576004,459.9029298722744,182.83498506305722,826.759294991816,1771.775610471765,68.11772390455008,205.9197590649128,917.8724939102926,5153.63223410671,12912.825590346256,43557.82204926014,231.01799637166164,8325.33774037117,1117.7005140900612
101,1474.1257931177865,4835.153878087797,5205.10885632777,40.16286934912205,248.9291814540823,472.83541204712606,249.12135833934025,1106.951101116115,1876.29836917675,57.72137284092605,166.15537784420178,617.7905763600812,6027.786738132106,15454.692591110372,45179.37734779905,201.40123554468155,5943.992981815884,906.273192194014,1078.7209866753883,2427.4686355259346,3478.5574294795592,42.530644968152046,390.6832096874714,464.7041991651058,184.3499436980298,831.3605267456421,1821.3177132854858,66.29049371555448,201.54312506318092,898.4322330628833,5389.583949595939,13002.247261061271,42905.44059879705,231.73583278829852,8702.48567525784,1132.8266213059426
102,1503.5928300983278,4977.351831288756,5271.5057914593435,38.95230644805865,242.62259546486715,483.38417822664434,253.41224447656077,1128.3821089842268,1887.4822758330731,59.380553639239885,164.75908655573923,627.3571984179092,6303.571398121057,15832.910097331216,43797.989720652586,204.37538497050602,6123.456948949175,875.666443211382,1074.4155772091613,2488.474036049478,3534.463882910212,42.21802280843258,379.91572895646095,461.93383035063744,180.52339867560175,834.9594798977176,1834.4053919389844,66.71218619123101,200.66887480020523,934.0091015075644,5349.598529994736,12410.495250914495,41659.63555908576,231.2001597436766,8961.295732109149,1114.5686345219613
103,1563.3916045717249,5199.754715004187,5523.2844022186555,38.34812706573443,241.27461716555283,509.30573441765523,262.25847421040356,1185.2463068076434,1959.3534461515612,63.804437670687385,168.8959954987421,670.1759425932711,6883.292999109113,16860.304862930785,48131.35599087682,208.11384248227785,6513.210782232665,867.9398492365173,1104.8435994381707,2608.418900716188,3745.1799447844423,42.27175433933735,372.5309734046459,496.4539534151554,176.48082808462885,862.6040841932098,1898.8964467719197,65.50924586132169,203.24026880661648,954.8370318308473,5662.752832184484,12658.996486141285,44530.284314159304,236.20957440162698,9398.339740109841,1104.5872024416922
104,1608.6789350036452,5369.643902060419,5673.968908343636,37.06981198218736,232.75148799496165,517.8602863441814,266.7294821957769,1226.0715646616716,2010.9826829905955,63.89809987304563,175.40001944082252,653.1830486138662,7196.80995964438,17678.04133270243,49285.709077510954,212.04944890231798,6719.445641195649,826.0815392595349,1113.2431376347938,2683.488783079269,3850.123956094276,42.80875904858112,364.80216869711876,484.98753613233566,175.09568348957205,862.8759905690948,1959.7737401699028,66.0713538043201,200.83280042807263,971.5345869953433,5689.494231389214,12653.303010735908,43600.678177598864,236.02033166612188,9740.350833263728,1142.8715003450711
105,1633.3743555099704,5483.090378710581,5709.494262543575,36.541858514601536,226.02013653336147,522.2124691226265,270.14922292146935,1255.6678643473942,2017.1843872678292,63.49427096223967,176.62454217234344,663.1594461101474,7263.904367158118,17883.356344426986,47831.417272398045,210.30396776343835,6803.039725917305,837.8759282039874,1115.3854923218487,2755.3314135413693,3915.0861520296244,42.63823737204075,353.6848075091839,506.62013617157936,171.1750207288375,852.6930168340604,1971.992703917747,63.07628157362342,196.81241298715275,963.7555336251854,5579.08038224404,12599.270728343725,42158.61090445891,236.62519399846593,9800.400343252619,1109.086455923319
106,1673.7973958813816,5660.697093430318,5866.448408790276,35.27544611015103,224.48421286814138,551.5404339270158,277.2783027904213,1303.555235451266,2077.4369848075435,65.06949353844605,178.93676149226496,680.8560916011983,7618.635825795416,19170.39604315058,52064.67214170378,214.5847165100502,7058.766257434553,861.3612861098665,1130.5897620722653,2845.9108747483615,4119.6815349882745,40.914073422551155,346.9712727069855,507.5171393454075,171.93913701606894,859.9816645205021,2059.9103414149336,63.54533778503537,202.32816412548226,1041.6890084390839,5884.375690645227,13405.326078786453,44305.57161927596,241.7262367459635,10122.692575783927,1110.9147388756273
107,1706.9777253666769,5781.605445319028,5987.113726876132,34.31013103371317,223.0236125787099,545.5542402267456,284.10824720594724,1334.5906695799263,2103.454660394472,67.10908253169195,186.606387817092,707.9772384578532,7964.507204260549,19868.831216492665,53283.388643272076,216.1081639694445,7221.016698296772,854.4887109857617,1133.2736193526123,2913.1281736409983,4299.529439551225,40.25584299862385,340.99415297806263,514.7843713263671,174.07209586409834,860.9423137625058,2087.8065843315176,64.53391488268971,205.1818869362275,1054.1678396309414,5949.24077114587,13600.56160305937,45066.206575794764,245.02713916227222,10314.269437950254,1176.1855980319638
108,1727.7582671311027,5848.516938082172,5942.825638683976,34.30234334550121,220.99358589360207,539.3349864266136,288.5154135713458,1342.7022960722315,2115.941996820542,70.9089411911978,188.47437384160176,697.978636804494,8075.871315252359,19899.102793634884,50536.53986735063,217.841605934591,7205.536185161181,890.6783189383419,1135.6681557559305,2980.974217299809,4314.472623152127,40.18645532429218,330.9583220630884,535.7693063120048,174.1449226258507,857.8644073575736,2079.758445593839,62.92653835192323,204.29549386600655,1038.5839794720212,5684.584521712114,13223.07375233372,43187.36471693093,245.51085283383725,10376.153071245946,1150.2546836299555
109,1758.2831511286845,5973.895800880514,6022.630069355937,34.32530064880848,220.10170165336493,561.594002420252,297.6603065892989,1371.2762233181902,2232.4237679139683,72.46762737987393,188.4820556268096,733.2029273788135,8454.243235134702,21300.054741793556,55466.16789144106,220.16040976788057,7489.990405216271,892.2322345979286,1157.6970537192083,3097.299570057978,4532.304038462629,39.35527203977108,331.62462143599987,578.9041481117408,176.2681138111463,868.8607638448477,2215.1572655768446,62.918274614959955,205.89011570314568,1080.528053476413,5802.107408316185,13780.946347313624,44453.764163656786,244.90959118083117,10607.300261444498,1162.2514356536526
110,1770.7988503044332,6052.61089157006,6029.4244938936845,33.86202675510537,216.21554000088662,581.8427392135967,303.69037927801986,1384.392848918334,2266.018932753034,74.35894990864803,196.80237901278517,761.5830156431053,8643.100248461766,21942.436675064357,56738.30250660225,219.2311705002279,7637.100080530416,882.2533546368281,1165.5424441642026,3174.2423226398128,4740.764994728159,38.67840315401554,326.307707041502,593.8914719323318,179.7881275756469,878.4377052381635,2219.2559838028005,63.99918568506837,207.35988082985085,1109.7461571907002,5798.765345656623,14232.710303621987,44551.02796703826,251.83496765568853,10736.655209675082,1112.8964591188092
111,1776.5175452144126,6075.161424122238,5920.985301046156,33.02037046036937,208.71107695680675,573.6743749054996,305.31812378689324,1382.7871058207975,2263.7147353079736,74.94576174647294,197.25919926234266,765.0312903331989,8718.483354348471,21832.339847282794,54906.832660564054,218.78558732740805,7663.418222744877,838.6669042681202,1160.8743422648768,3214.9456328503193,4746.52694109588,37.15161867439747,320.0204480290413,603.7642611960571,180.80547828657535,881.5242754265666,2190.4216769070676,64.0801348425448,211.3223283390204,1089.4994746759535,5776.603745923688,14099.352287011841,42619.87176517645,253.09803464785216,10549.876300894204,1102.0726640386242
112,1789.740841024541,6144.419426334114,5987.915561758003,32.61978439986706,211.38662219849047,625.2204728776759,310.0407819185035,1406.442737672767,2303.1103530207583,75.13127770562741,199.84063314375553,805.1220697099511,9023.310358663746,22944.250255856234,59090.401999633505,221.6006408608321,7902.006229753958,838.2764914693254,1170.9866297862388,3362.965668056763,5015.026797198346,36.55306765437126,317.330763399601,633.7142977217834,182.00955585075525,922.4491692844779,2316.247759851937,63.80215725675225,218.37498114506403,1100.1043737396599,6039.748433930178,14642.750476675728,45167.095877448715,260.6292594797909,10821.19946301677,1097.350439758678
113,1801.463535463385,6175.923086708452,5900.187613916012,32.68755568834868,209.73296523895678,622.4971573352814,312.9435639470445,1424.765387275404,2346.57127656853,75.05504861016843,203.4167176816951,828.581189458298,9108.484019057663,23514.56675433431,60050.7825740983,222.36295270594684,7998.813436272578,842.8153512691522,1176.0985669738511,3444.233618140259,5165.6247882476355,36.86670696735382,315.64360412955284,626.2047057251136,182.06652763980023,930.9445213142783,2343.2468720308193,62.71907041594386,216.14859182635945,1146.4279818102718,5968.917888375619,14791.913906373084,44814.76290587584,261.50001860683165,10759.59214059597,1065.9107530557187
